Mal_id,Score,Genres,Themes,Demographics
35677,8.19,"['Drama']","['Music','Performing Arts','School']","[]"
962,8.18,"['Fantasy','Sci-Fi','Slice of Life']","['Iyashikei']","['Shounen']"
1519,8.18,"['Action']","['Adult Cast','Organized Crime']","['Seinen']"
40852,8.18,"['Adventure','Comedy','Sci-Fi']","['Survival','Time Travel']","['Shounen']"
41361,8.18,"['Comedy','Drama']","[]","[]"
4921,8.18,"['Adventure']","[]","[]"
28171,8.18,"['Gourmet','Ecchi']","['School']","['Shounen']"
9890,8.17,"['Comedy','Drama','Sports']","['Team Sports']","['Shounen']"
30503,8.17,"['Action','Fantasy']","['Mythology']","['Shounen']"
28223,8.17,"['Drama','Supernatural','Suspense']","['Adult Cast','High Stakes Game','Psychological']","[]"
32005,8.17,"['Action','Mystery']","['Detective']","['Shounen']"
38088,8.17,"['Action','Adventure','Comedy','Drama']","[]","[]"
7791,8.17,"['Comedy']","['CGDCT','Music','School']","[]"
28675,8.17,"['Fantasy','Slice of Life','Supernatural']","[]","[]"
47,8.16,"['Action','Adventure','Horror','Sci-Fi','Supernatural']","['Gore','Military']","['Seinen']"
33486,8.16,"['Action']","['School','Super Power']","['Shounen']"
235,8.16,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
40421,8.16,"['Boys Love','Drama','Romance','Slice of Life']","['Music']","[]"
49053,8.16,"['Boys Love','Drama','Romance','Slice of Life']","['Music']","[]"
35111,8.16,"['Sports']","['School','Team Sports']","['Shounen']"
36296,8.16,"['Comedy','Supernatural']","['Childcare','Organized Crime']","['Seinen']"
50325,8.16,"['Comedy']","['School']","[]"
12859,8.16,"['Action','Adventure','Fantasy']","[]","['Shounen']"
853,8.16,"['Comedy','Romance']","['Crossdressing','Reverse Harem','School']","['Shoujo']"
4107,8.16,"['Action','Comedy']","['Mecha']","[]"
31715,8.16,"['Comedy','Romance']","['Workplace']","['Seinen']"
11597,8.15,"['Comedy','Mystery','Supernatural','Ecchi']","[]","[]"
4477,8.15,"['Comedy','Romance','Slice of Life']","['Adult Cast','Music']","['Josei']"
1827,8.15,"['Action','Adventure','Fantasy']","['Historical']","[]"
232,8.15,"['Adventure','Comedy','Drama','Fantasy','Romance']","['Mahou Shoujo','School']","['Shoujo']"
239,8.15,"['Drama','Mystery','Sci-Fi','Supernatural','Suspense']","[]","[]"
813,8.15,"['Action','Adventure','Comedy','Fantasy']","['Martial Arts','Super Power']","['Shounen']"
18,8.15,"['Action','Drama']","['Racing']","['Seinen']"
37962,8.15,"['Drama']","['Idols (Male)','Music']","[]"
1430,8.15,"['Action','Adventure','Comedy','Mystery']","['Adult Cast']","['Seinen']"
3701,8.15,"['Adventure','Mystery','Romance','Sci-Fi']","[]","[]"
42977,8.14,"['Action','Adventure','Fantasy','Romance']","['Historical','Martial Arts']","[]"
35857,8.15,"['Action','Adventure','Comedy','Mystery']","['Adult Cast']","['Seinen']"
39792,8.14,"['Adventure','Comedy']","['Otaku Culture','School']","['Seinen']"
37514,8.15,"['Adventure','Drama','Fantasy','Mystery','Sci-Fi']","[]","[]"
186,8.14,"['Action','Drama']","['Racing']","['Seinen']"
1604,8.14,"['Action','Comedy']","['Organized Crime','Super Power']","['Shounen']"
33323,8.14,"['Comedy','Fantasy','Romance','Supernatural']","['Mythology']","['Shoujo']"
10153,8.14,"['Action','Comedy','Drama','Sci-Fi']","['Mahou Shoujo']","[]"
40435,8.14,"['Comedy','Supernatural']","['Historical']","[]"
49521,8.14,"['Slice of Life']","['CGDCT','Iyashikei']","['Seinen']"
40911,8.14,"['Mystery','Suspense']","['Historical','Psychological']","['Shounen']"
42894,8.13,"['Drama','Slice of Life','Supernatural']","['Iyashikei','Mythology']","['Shoujo']"
15323,8.13,"['Action','Adventure','Fantasy']","[]","['Shounen']"
37430,8.13,"['Action','Adventure','Comedy','Fantasy']","['Isekai','Mythology','Reincarnation']","[]"
2236,8.13,"['Drama','Romance','Sci-Fi']","['School','Time Travel']","[]"
42249,8.13,"['Action','Drama','Supernatural']","['Delinquents','School','Time Travel']","['Shounen']"
44931,8.13,"['Comedy','Romance']","[]","['Shounen']"
36946,8.13,"['Action','Adventure','Fantasy']","['Martial Arts','Super Power']","['Shounen']"
3371,8.13,"['Action','Drama','Sci-Fi']","['Military','Space']","[]"
40815,8.13,"['Fantasy','Slice of Life']","['Isekai','Reincarnation']","[]"
731,8.13,"['Adventure','Drama','Sci-Fi']","['Adult Cast','Music']","[]"
39783,8.12,"['Comedy','Romance']","['Harem','School']","['Shounen']"
34572,8.12,"['Action','Comedy','Fantasy']","[]","['Shounen']"
35608,8.12,"['Comedy','Drama','Romance','Slice of Life']","['School']","[]"
1364,8.12,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
6467,8.12,"['Action','Mystery']","['Detective']","['Shounen']"
3702,8.12,"['Comedy']","['Gag Humor','Music']","['Seinen']"
44189,8.12,"['Action','Adventure','Fantasy','Romance']","['Historical','Martial Arts']","[]"
6746,8.12,"['Action','Mystery','Supernatural']","[]","[]"
121,8.12,"['Action','Adventure','Drama','Fantasy']","['Military']","['Shounen']"
36370,8.12,"['Drama','Sci-Fi']","['Adult Cast','Military','Space']","[]"
25313,8.12,"['Action','Comedy','Sci-Fi']","['Gag Humor','Historical','Parody','Samurai']","['Shounen']"
30831,8.12,"['Adventure','Comedy','Fantasy']","['Isekai','Parody','Reincarnation']","[]"
1566,8.12,"['Mystery','Sci-Fi']","['Adult Cast','Detective','Mecha','Military']","['Seinen']"
8129,8.12,"['Comedy','Slice of Life']","['Crossdressing','Visual Arts']","['Josei']"
32902,8.12,"['Fantasy','Slice of Life']","[]","['Shounen']"
2581,8.12,"['Action','Drama','Sci-Fi']","['Mecha','Military','Space']","[]"
39592,8.12,"['Action','Sci-Fi']","['Mecha','Military','Space']","['Shounen']"
721,8.12,"['Comedy','Drama','Fantasy','Mystery','Romance']","['Mahou Shoujo','Performing Arts']","[]"
40542,8.12,"['Comedy','Supernatural']","['Gag Humor','School']","['Shounen']"
29831,8.12,"['Comedy','Drama','Slice of Life']","['CGDCT','Iyashikei']","[]"
6336,8.11,"['Action','Drama','Sci-Fi']","['Mecha','Military','Space']","[]"
19815,8.11,"['Comedy','Fantasy','Ecchi']","['Isekai','Strategy Game']","[]"
4155,8.11,"['Action','Adventure','Fantasy']","[]","['Shounen']"
40080,8.11,"['Action']","['Video Game']","[]"
13759,8.11,"['Drama','Romance']","['School','Visual Arts']","[]"
32282,8.11,"['Gourmet','Ecchi']","['School']","['Shounen']"
4224,8.11,"['Drama','Romance']","['Love Polygon','School']","[]"
4938,8.11,"['Action','Adventure','Drama','Fantasy','Mystery','Romance','Supernatural']","[]","['Shounen']"
28025,8.11,"['Comedy','Mystery','Supernatural','Ecchi']","[]","[]"
34076,8.11,"['Comedy','Drama','Fantasy','Slice of Life']","['Mythology']","[]"
3901,8.11,"['Action','Comedy','Mystery','Supernatural']","['Historical','Organized Crime']","[]"
18689,8.11,"['Sports']","['School','Team Sports']","['Shounen']"
42497,8.11,"['Action','Adventure','Fantasy','Romance']","['Historical','Martial Arts']","[]"
32122,8.11,"['Action','Comedy']","['Gag Humor','Historical','Parody','Samurai']","['Shounen']"
35110,8.11,"['Sports']","['School','Team Sports']","['Shounen']"
30370,8.1,"['Action','Comedy','Fantasy']","[]","['Shoujo']"
24833,8.1,"['Action','Comedy']","['School']","['Shounen']"
48631,8.1,"['Action','Adventure','Fantasy','Romance']","['Historical','Martial Arts']","[]"
37822,8.1,"['Action','Adventure','Fantasy','Supernatural']","['Historical','Martial Arts']","[]"
3016,8.1,"['Action','Drama','Sci-Fi']","['Adult Cast','Military','Space']","[]"
20899,8.1,"['Action','Adventure','Drama','Supernatural']","[]","['Shounen']"
39198,8.1,"['Adventure','Mystery','Sci-Fi']","['Space','Survival']","['Shounen']"
16662,8.1,"['Drama','Romance']","['Historical']","[]"
31051,8.1,"['Action','Sports']","['School','Team Sports']","['Shounen']"
23283,8.1,"['Mystery','Suspense']","['Psychological']","[]"
302,8.09,"['Adventure','Drama','Sci-Fi']","[]","[]"
3927,8.09,"['Action','Drama','Sci-Fi']","['Mecha','Military','Space']","[]"
9130,8.09,"['Action','Adventure','Supernatural']","['Martial Arts','Super Power']","['Shounen']"
4722,8.09,"['Comedy','Drama','Romance']","['Love Polygon','Showbiz']","['Shoujo']"
34822,8.09,"['Romance']","['School']","[]"
1382,8.09,"['Adventure','Drama','Sci-Fi']","['Mecha']","['Shounen']"
36456,8.09,"['Action']","['School','Super Power']","['Shounen']"
16918,8.09,"['Comedy','Slice of Life']","['School']","['Shounen']"
12069,8.09,"['Sports']","['Combat Sports']","['Shounen']"
12189,8.09,"['Mystery','Slice of Life']","['School']","[]"
38993,8.09,"['Comedy']","['Iyashikei','Romantic Subtext','School']","['Shounen']"
6547,8.08,"['Drama','Supernatural']","['School']","[]"
2025,8.08,"['Action','Mystery','Sci-Fi']","['Super Power']","[]"
21419,8.08,"['Action','Mystery']","['Detective']","['Shounen']"
2951,8.08,"['Action','Comedy','Sci-Fi']","['Historical','Mecha','Parody','Samurai']","['Shounen']"
17739,8.08,"['Comedy','Slice of Life']","['CGDCT','Iyashikei','School','Visual Arts']","['Seinen']"
135,8.08,"['Comedy','Supernatural']","['Strategy Game']","['Shounen']"
15059,8.08,"['Action','Drama']","['Racing']","['Seinen']"
14713,8.08,"['Comedy','Fantasy','Romance','Supernatural']","['Mythology']","['Shoujo']"
2449,8.08,"['Action','Mystery','Sci-Fi']","['Adult Cast','Detective','Mecha','Psychological']","['Seinen']"
11771,8.08,"['Sports']","['School','Team Sports']","['Shounen']"
31658,8.08,"['Sports']","['School','Team Sports']","['Shounen']"
22145,8.08,"['Action','Comedy','Mystery','Supernatural']","['Historical','Mythology']","['Shounen']"
41402,8.08,"['Comedy','Fantasy','Supernatural']","['Isekai','Mythology','School']","['Shounen']"
21469,8.08,"['Comedy','Sci-Fi']","[]","['Kids','Shounen']"
40907,8.08,"['Action','Sci-Fi','Supernatural']","['School']","['Shounen']"
24277,8.08,"['Sports']","[]","['Shounen']"
35062,8.07,"['Fantasy','Slice of Life']","[]","['Shounen']"
339,8.07,"['Avant Garde','Drama','Mystery','Sci-Fi','Supernatural']","['Psychological']","[]"
1559,8.07,"['Action','Comedy']","['Martial Arts','School']","['Shounen']"
1367,8.07,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
38668,8.07,"['Action','Comedy','Fantasy','Horror']","['Gore']","['Seinen']"
27833,8.07,"['Action','Mystery','Supernatural']","[]","[]"
10643,8.07,"['Action','Comedy']","['Parody','Samurai']","[]"
38081,8.07,"[]","['Military','School']","[]"
8425,8.07,"['Drama','Mystery','Romance']","['Historical']","[]"
237,8.07,"['Adventure','Drama','Romance','Sci-Fi']","['Mecha']","[]"
23317,8.07,"['Action','Comedy','Mystery','Supernatural']","['Historical','Mythology']","['Shounen']"
1471,8.06,"['Action','Comedy','Mystery']","[]","['Shounen']"
2164,8.06,"['Adventure','Comedy','Drama','Mystery','Sci-Fi']","[]","[]"
10534,8.06,"['Adventure','Comedy','Fantasy']","['Mecha']","['Kids','Shounen']"
3665,8.06,"['Action','Drama','Sci-Fi']","['Adult Cast','Military','Space']","[]"
1974,8.06,"['Drama']","['Performing Arts','Showbiz']","['Shoujo']"
47904,8.06,"[]","['Music']","[]"
851,8.06,"['Comedy']","['Delinquents']","['Shounen']"
4918,8.06,"['Comedy','Drama','Mystery','Supernatural']","['Psychological']","['Seinen']"
5681,8.05,"['Comedy','Sci-Fi']","[]","[]"
21557,8.06,"['Drama','Mystery']","['Psychological']","[]"
42496,8.05,"['Action','Adventure','Fantasy','Supernatural']","['Historical','Martial Arts']","[]"
27821,8.05,"['Action','Fantasy','Supernatural']","[]","[]"
18679,8.05,"['Action','Comedy','Ecchi']","['School','Super Power']","[]"
1486,8.05,"['Comedy','Drama','Romance']","['Love Polygon','Showbiz']","['Shoujo']"
37870,8.04,"[]","['Music']","[]"
1506,8.04,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
3167,8.04,"['Sci-Fi','Slice of Life']","[]","[]"
72,8.04,"['Action','Comedy']","['Gag Humor','School']","[]"
153,8.04,"['Action','Adventure','Fantasy','Supernatural']","['Isekai']","[]"
3783,8.04,"['Action','Drama','Mystery','Supernatural','Suspense']","[]","[]"
48926,8.04,"['Comedy']","['Romantic Subtext','School']","['Shounen']"
34626,8.04,"['Adventure','Comedy','Fantasy']","['Isekai','Parody','Reincarnation']","[]"
2034,8.04,"['Comedy','Romance']","[]","['Shoujo']"
31251,8.04,"['Action','Drama','Sci-Fi']","['Mecha','Space']","[]"
1943,8.04,"['Avant Garde','Fantasy','Horror','Mystery','Sci-Fi','Suspense']","['Adult Cast','Psychological']","[]"
1257,8.04,"['Adventure','Sci-Fi']","[]","['Shounen']"
42923,8.04,"['Sports']","[]","[]"
33161,8.04,"['Comedy','Romance']","['Love Polygon','School']","[]"
1914,8.03,"['Adventure','Comedy','Drama','Fantasy','Romance']","['Historical','Reverse Harem']","[]"
35788,8.03,"['Gourmet','Ecchi']","['School']","['Shounen']"
16049,8.03,"['Action','Sci-Fi']","['Super Power']","[]"
5365,8.03,"['Award Winning','Drama']","[]","[]"
40174,8.03,"['Comedy','Supernatural']","['Idols (Female)','Music']","[]"
25013,8.03,"['Action','Adventure','Comedy','Fantasy','Romance']","[]","['Shoujo']"
27663,8.03,"['Sports']","['School']","['Shounen']"
41781,8.03,"[]","['Music']","[]"
889,8.03,"['Action']","['Adult Cast','Organized Crime']","['Seinen']"
4901,8.03,"['Action']","['Adult Cast','Organized Crime']","['Seinen']"
1482,8.03,"['Action','Adventure','Comedy']","['Mythology','Super Power']","['Shounen']"
781,8.03,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
1363,8.03,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
227,8.03,"['Action','Avant Garde','Comedy','Sci-Fi']","['Mecha','Parody','Psychological']","[]"
589,8.03,"['Action','Adventure','Drama']","['Anthropomorphic']","['Shounen']"
14513,8.03,"['Action','Adventure','Fantasy']","[]","['Shounen']"
39565,8.02,"['Action']","['Super Power']","['Shounen']"
9963,8.02,"['Adventure','Comedy','Mystery']","['Detective']","['Shounen']"
2759,8.02,"['Action','Drama','Sci-Fi']","['Mecha','Psychological']","[]"
268,8.02,"['Adventure','Comedy','Ecchi']","['Adult Cast','Gag Humor']","[]"
16,8.02,"['Comedy','Drama','Romance','Slice of Life']","['Love Polygon','Visual Arts']","['Josei']"
7054,8.02,"['Comedy','Romance']","['School']","['Shoujo']"
16706,8.02,"['Comedy','Romance','Supernatural']","['Harem','Otaku Culture']","['Shounen']"
18661,8.02,"['Comedy','Fantasy','Romance','Supernatural']","['Mythology']","['Shoujo']"
14807,8.02,"['Drama','Mystery','Supernatural']","[]","['Seinen']"
9204,8.02,"['Action','Adventure','Fantasy']","['Childcare']","['Kids']"
535,8.02,"['Adventure','Comedy','Fantasy']","['Mythology']","[]"
35790,8.02,"['Action','Adventure','Drama','Fantasy']","['Isekai']","[]"
6211,8.02,"['Drama']","[]","[]"
42941,8.02,"['Sports']","['Anthropomorphic']","[]"
14813,8.02,"['Comedy','Romance']","['Love Polygon','School']","[]"
34376,8.02,"['Drama','Fantasy','Slice of Life']","['Mahou Shoujo']","[]"
81,8.01,"['Adventure','Drama','Romance','Sci-Fi']","['Mecha','Military']","[]"
31149,8.01,"['Action','Fantasy','Supernatural']","[]","[]"
44235,8.01,"['Comedy']","['Anthropomorphic','Racing']","['Kids']"
2563,8.01,"['Fantasy','Sci-Fi','Slice of Life']","['Iyashikei']","['Shounen']"
2167,8.01,"['Drama','Romance','Supernatural']","['School']","[]"
4789,8.01,"['Drama','Mystery','Romance','Supernatural']","[]","[]"
6421,8.01,"['Drama','Fantasy']","['Military']","['Shounen']"
2004,8.01,"['Comedy','Drama','Slice of Life','Supernatural']","[]","['Seinen']"
39468,8.01,"['Fantasy','Slice of Life']","['Isekai','Reincarnation']","[]"
41169,8.01,"['Slice of Life']","['Idols (Female)','Music','School']","[]"
44412,8,"['Action','Adventure','Fantasy','Romance','Supernatural']","['Martial Arts','Mythology']","[]"
7465,8,"['Sci-Fi','Slice of Life']","[]","[]"
36369,8,"['Drama','Sci-Fi']","['Adult Cast','Military','Space']","[]"
27989,8,"['Drama']","['Music','Performing Arts','School']","[]"
30364,8,"['Sports']","['School','Team Sports']","['Shounen']"
38422,8,"['Comedy']","['Love Polygon','Romantic Subtext','School','Video Game']","['Seinen']"
40716,8,"['Comedy','Slice of Life']","['Childcare','Gag Humor','Otaku Culture']","['Shounen']"
42429,8,"['Fantasy','Slice of Life']","['Isekai','Reincarnation']","[]"
6045,8,"['Drama','Romance','Slice of Life']","['School']","['Shoujo']"
40397,8,"['Comedy','Fantasy']","['Mythology']","['Shounen']"
2448,8,"['Action','Sci-Fi']","['Adult Cast','Mecha']","[]"
50360,8,"['Drama','Fantasy','Ecchi']","['Isekai','Reincarnation']","[]"
16067,8,"['Drama','Fantasy','Romance']","[]","[]"
846,8,"['Comedy','Romance']","['Gag Humor','Love Polygon','School']","['Shounen']"
1065,8,"['Drama','Romance','Slice of Life','Sports']","['Love Polygon','School','Team Sports']","['Shounen']"
1023,8,"['Adventure','Drama','Sci-Fi','Supernatural']","['Psychological']","[]"
5029,7.99,"['Action','Sports']","['Team Sports']","['Shounen']"
12477,7.99,"['Adventure','Sci-Fi']","[]","[]"
7720,7.99,"['Comedy','Sports']","['Team Sports']","['Seinen']"
30015,7.99,"['Drama','Romance','Slice of Life']","['School']","[]"
42640,7.99,"['Comedy','Slice of Life','Supernatural']","['Mythology']","[]"
861,7.99,"['Comedy','Drama','Mystery','Supernatural']","['Psychological']","['Seinen']"
34440,7.99,"['Action','Sci-Fi']","['Mecha','Military','School','Super Power']","[]"
49063,7.99,"['Action','Adventure','Fantasy','Romance']","['Historical','Martial Arts']","[]"
39570,7.99,"['Comedy']","['Love Polygon','Romantic Subtext','School','Video Game']","['Seinen']"
23199,7.99,"['Action','Mystery','Supernatural']","[]","[]"
9656,7.99,"['Drama','Romance','Slice of Life']","['School']","['Shoujo']"
33206,7.99,"['Fantasy','Slice of Life']","[]","[]"
4672,7.99,"['Action','Sci-Fi']","['Adult Cast','Detective','Mecha','Psychological']","['Seinen']"
31173,7.98,"['Drama','Fantasy','Romance']","[]","['Shoujo']"
4772,7.98,"['Comedy','Slice of Life']","['Iyashikei']","['Shounen']"
27831,7.98,"['Action','Mystery','Supernatural']","[]","[]"
9996,7.98,"[]","['Adult Cast','Historical','Samurai','Visual Arts']","['Seinen']"
51710,7.98,"[]","['Music']","[]"
35848,7.98,"['Action','Sci-Fi']","['Mecha','Super Power']","[]"
401,7.98,"['Drama','Romance']","['Historical','Samurai']","['Shounen']"
36949,7.98,"['Gourmet','Ecchi']","['School']","['Shounen']"
4053,7.98,"['Sports']","[]","['Shounen']"
41611,7.98,"['Comedy','Slice of Life','Supernatural']","['Mythology']","[]"
25879,7.98,"['Comedy','Romance']","['Workplace']","['Seinen']"
20,7.97,"['Action','Adventure','Fantasy']","['Martial Arts']","['Shounen']"
20507,7.97,"['Action','Fantasy']","['Mythology']","['Shounen']"
8740,7.97,"['Adventure','Fantasy']","[]","['Shounen']"
5682,7.97,"['Action','Drama','Suspense']","['Organized Crime']","['Seinen']"
6171,7.97,"['Action','Adventure','Supernatural']","['Martial Arts','Super Power']","['Shounen']"
32615,7.97,"['Action']","['Isekai','Military','Reincarnation']","[]"
35382,7.97,"['Sports']","['Music']","[]"
66,7.97,"['Comedy','Slice of Life']","['CGDCT','Gag Humor','School']","[]"
387,7.97,"['Drama','Fantasy','Mystery','Slice of Life']","['Psychological']","[]"
29755,7.97,"['Sports']","['School','Team Sports']","['Shounen']"
36963,7.97,"['Drama']","['Idols (Male)','Music']","[]"
1530,7.97,"['Drama','Romance','Slice of Life','Supernatural']","[]","[]"
